,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
101,Vikram,While using its lag,1.0,21,12,2021,1,1,When ever using map or other applications it's get hanged and even In sunlight we can't see properly.I haven't been used it even 1 month properly in busy schedule.I definitely not recommend this phone to at one on my personal use.
102,Manojkumar,Useless phone.,1.0,11,12,2021,1,1,"Within 2 months time the phone volume button and power button stopped working. The fingerprint lock will not work always, had to reset everytime it stopped unlocking. Such a crap phone. Waste of money. Don't ever buy this."
103,Sachin Moudgil,BUY THIS rather than Samsung!,5.0,30,11,2021,1,0,"I have done a lot of research before buying this phone ... This phone wrks so good .. price is good.. i got it in 10,500.. rather than going for redmi 9 or M12 ..go for this ...realme ui is complete stock ui..! Only con in this phone is display !...but in this price this is best!..... if you want good display then go for realme 8i (120hz) 14,000"
104,Amazon Customer,Don't buy this,1.0,15,12,2021,1,1,"With in 2 days charger gone faulty, later battery drying very fast, 6000mh batter with less use will only give 14hrs? It's too bad."
105,bhupendra malviya,Dibba phone h pls dont buy at any cost,1.0,3,1,2022,1,1,Camera quality is so poor it says 50 mp camera but my 5mp camera is better than it camera is worst front and rear both only the phone has good is it's battery phone is not smooth and have poor features like we had in 2018 waste of money
106,Sandip Behera,Good device for daily users,4.0,31,12,2021,1,0,"Very good product at best price range, selfi camera is not so good compare to rare camera, display is good and satisfactory but battery is the heart of this product and the storage is the body which makes this device amazing, 4gb RAM is good not too bad for  daily users and product doesn't disappoint you in this price range 11K."
107,Ankit,Average phone to use don't expect high from it.,4.0,14,12,2021,1,0,"A good specification mobile.Touch, screen size and ratio both are at in best range as according to price.Camera is average only, can be good.In short,average phone for daily usage."
108,Aditya,Very bad product.,1.0,6,11,2021,1,1,"Very bad product, the phone has stopped charging within 10 days of purchase. Screen also have flickers often.No one picking phone in authorized service center. It was a total money waste buying this product."
109,Parthiban,Bad Camera Quality. So many bugs in this phone,3.0,17,2,2022,1,1,Dark circles appearing in photos frequently. Fingerprint sensor not recognising properly. Screen pixel quality is worst. Planning to exchange the phone. But this phone is not listed in exchange options
110,Sagar pathak,Good,4.0,28,1,2022,1,0,Nice at this range from ₹11000 to 12000/-Charging time is nearly 2 h 40minFinger print is pretty goodBack camera is awsmFront one is goodDisplay is goodWorthy product.
111,Kuldeep tyagi,Worst camera quality,1.0,1,1,2022,1,1,Worst camera quality please Don't purchase. looks like that camera made by cheap quality hardware. 8 Megapixel camera is better than 50megapixel phone.
112,Aniket,Not worthy at all,1.0,6,3,2022,1,1,Very slow and poor battery backup. Got hangs many time. Not good for heavy users. Only good in just look wise but bad as using experience.
113,Gnanaprakasam Natarajan,Audio during phone call worst,1.0,27,1,2022,1,1,While speaking the audio seems like loud speaker.
114,Kailas,Good buy,5.0,6,3,2022,1,0,I got this product for 10% discount. So the price was very good for this product. It has all the required features of a 10k phone
115,Shyam Dubey,Not as expected,2.0,18,3,2022,1,0,"Not as expected, camera quality is not good and described by the brand, display is average , fingerprint sucks sometimes not very accessible everytime time"
116,Sumit,Nice feature loaded phone,5.0,5,2,2022,1,0,Nice phone with good quality features in that price range. The camera quality is good and all over performance of phone is really nice.
117,Thomas John,Did meet the expectation,3.0,31,1,2022,1,0,There is terrible lag in the feedback. Too many useless apps coming along with the phone. Few apps cannot be deleted even if you think they’re useless. Killed my Expectation!
118,Subir Chakraborty,Poor Battery Condition,1.0,17,11,2021,1,1,His Battery do not give maximum Hours.You see 100% charge Completed but you use 30-50 minutes battery come down 50% charge and show yallow signal. Very very Bad.
119,Amazon Customer,Mobile is not working properly - Calling issue,2.0,9,1,2022,1,0,"The return window is open for only 7 days. Its very less time to go through every features of the phone to identify the issues.I am not happy with the product. Please don't send the defective pieces, now I am facing Issue what can I do now.Is there any way that Darshita electronics can help me on this."
120,Rajput Raj,Good Phone but do not swich if you are MI PHONE USER,5.0,4,3,2022,1,0,"IF YOU ARE A MI or redmi or samsung mobile user in past or current and plan to switch realmi phone, then as per my point of view you do not plan to buy realmi phone. other wise product will be good but when i swich from 6 gb ram to 4gb ram, i thing phone will slow compare mi or samsung."
121,Rebecca L.,Damaged product received!!,1.0,16,11,2021,1,1,Had to run to the repair store the minute we opened the parcel! Like what the heck we paid thousands!
122,Krishna kalyani Juluru,Battery is stable and effective cam quality,5.0,13,1,2022,1,1,Value for moneyCompared to all other brands with this cost this mobile very comfortable to everyone with more space and  battery life  and with cam quality
123,Amazon Customer lovekush,I think good phone this price,4.0,9,11,2021,1,0,Very good mobile phone this price segment  better backup excellent phone look is very styles camera quality so so not satisfied me
124,S Pathan,Worst phone ever in this price range,1.0,9,1,2022,1,0,"This phone has a serious issue with display, camera and overall performance is very poor. It seems that deffective product has been delivered with damaged display minor search is visible on the screen. Amazon need to improve the seemles return or replace process like Flipkart is doing."
125,DreamChannel,"It's very poor quality,, basically network capacity",3.0,12,2,2022,1,0,"বার বার নেটওয়ার্ক স্পিড ব্লক হয়ে যায়, আর বারবার ফোন রিস্টার্ট করতে হয়। একিই কোম্পানি র সিম কানেকশন অন্যান্য ফোনে যেখানে নেটওয়ার্ক স্পিড অন্তত ভালো সেখানে এই ফোনের নেটওয়ার্ক স্পিড অন্তত খারাপ 😭😞😞😞"
126,Anantharaj,Touch screen sensitivity is bad.,1.0,8,2,2022,1,0,Touch screen sensitivity is poor. Redmi was good but I don't like this realme . Got in republic day offer. Not sure i have given a defect piece. Software function is not so good. Redmi and Samsung are overall good. I'm completely not satisfied with realme. Will never buy again.
127,Aman Singh,Ok product,4.0,24,1,2022,1,0,"Battery life is good, camera quality ok, sensor work properly, of u looking for this phone as 12000 MRP go for this phone. O have purchased this order on last two months, or still work without any hang,or lack, smooth functioning  , if you looking for big display its perfect for you....."
128,Rajesh Sharma,Super Phone As Per Price 👌👍,4.0,7,12,2021,1,0,"It's A Very Nice Choice Under Rs. 12,000/- For Battery Backup, Signal Connectivity And Looks I Like It Most 👍 You May Go For It 👍"
129,Amazon Customer,Value for money,5.0,5,3,2022,1,0,"Good on all parameters, competitively priced..... For higher ram and hdd the price could be brought down a bit"
130,Kumar Sourav,Please don't buy,1.0,9,2,2022,1,0,"Performance is worst, camera is not at all good. Batter backup is quite decent.Please prefer other brand phone or model."
131,Kartik H Majagavi,In less cost best mobile,5.0,14,2,2022,1,0,Camera is not so goodAnd screen display quality is not goodLeaving this tooBest mobile for users for rough and tough
132,Poovi,NARZO 50A review too good,5.0,1,12,2021,1,0,"The mobile looks so good, I I'm review youtuber I will suggest this mobile to budget purchase wheight less. Tq realme and i need this mobile loge for 4-5 years and i m praying to god give a good life to the narzo 50A. Drawback is from camera other than that the mobile is awesome..."
