,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
59,ASHISH RANJAN,"Solid build, amazing camera , good battery backup, superb gaming performance, ultra smooth display",5.0,28,7,2021,1,18,"What's not to love about this phone, i was a OnePlus 6 user since May 2018 and the phone was running fine but I just bought this phone on impulse by just seeing the specs and the price point.....and i am glad OnePlus didn't disappoint. Ordered it on 26th July and received it today , been using this phone for 3 hours and i am just loving it. People are comparing this phone with Poco F3 GT but let me tell u guys that the UI experience u will get with MIUI is nowhere close to Oxygen OS, not to mention better cameras. I am glad OnePlus is back to the flagship killer segment and not just flagships. No overheating issues as of now....and everything is on point. A big shout out to Amazon for superfast delivery."
60,Om Prakash Singh,Just go for it if you want  premium,5.0,31,8,2021,1,18,"The media could not be loaded.
                




   My first one plus here is my opinion after using this phone more than 1 month.Look -10/10Display- 10/10Camera - 10/9Battery - 10/10Charging- 10/10Finger print- 10/10Overall- 10/9.5Superb just go for it."
61,Atul verma,today phone has been blast,1.0,25,8,2021,1,21,"The media could not be loaded.
                




   today phone has blasted"
62,Leo,I din't expect from OnePlus.😏,1.0,29,7,2021,1,18,"After 3days of usage experience.Pros:Display quality is good.90ghz works good.Look and quality is good.65w Battery is good works fine.Cons:Front and Rear Camera is worst to the core, Really not expected from OnePlus, Youtubers make us fooled well planned really.Not worth for this money waste of time."
63,Ahmu,My one month honest review,4.0,27,8,2021,1,16,"I expected a lot performance from the phoen but it is like that no issues.but when I watching youtube videos or while editing the video gets freezed ,don't know what is the reason,I switched from iphone 6 and it is good decision I take but I can tell you the pros and cons of this devicePros1.it has a smoother amoled display with refresh rate 90 hz and it's really smooth2.It has a alert slider like iphone ,so I liked it so much3.video stabilization is too good4.Charging is very fast approx 35-40minsCons:1.battery is draining like a jet2.phone is heating like pressure cookerEven in the normal situation (in cam mode it is burning),I think they will reduce that one by giving software update as like 9r3.Camera is not like expectedBut I cannot tell it's imperfectVideo can't be record at 4k 60fpsAs I told earlier when we using cam it is burning like hell and i am affraid of explosion4.It is not pure oxygen osWehn call come in pop up and customization all are like color os5.i found a gap between my phone and camera bumb and when I press everytime it sound like ""tick tick""This is I am found in my phoneIt is my honest reviewHope you got helpfulThank you"
64,Rajeev J,"Scared to use phone after hearing blast news, my phone too gets heated sometimes.",1.0,29,7,2021,1,15,"After hearing 2-3 blast news in a month, scared to use phone now.Oneplus mentioned phones were blasted due to external factor - don't know what could be external factors, those factors are applicable to realme, samsung, iPhone too but haven't heard such a news from other brand.Hope OnePlus does something good for customer about this phone rather than just sending legal notice to the people who complained for blasting.Display is also causing eye strain due to lack of DC dimming feature - hope OnePlus provides updates about this.I will re-update this review once we get update on phone. Thanks."
65,JUNAID MD,Face unlock is worse than i thought... It Unlocks with faces of siblings,3.0,1,8,2021,1,21,Good one
66,sreedharan,Pros and cons as per my usage,5.0,28,7,2021,1,16,Excellent flagship mobile.Pros and cons as per my usagePros:1) Main advantage of this mobile is its camera.Able to get natural colour most of time and this time one plus changed their front camera and 32 MP camera is good for  selfies.One plus worked on camera a lot.2) Another Pro is 65w charger which charge my mobile from 0 to 100% in 30 min.3) Design wise it's looking like mini one plus 9 and also they gave Corning gorilla glass protection both front and back.4) UI is pretty smooth to use and processor is also bit fast.Cons:1) 90 Hz is good but still 120 Hz is better in this price range.2) There are many pre installed apps and some are not removable.3) Getting ads sometimes.4) Not very much friendly for gamers as facing slight hanging issue in bgmiApart from this overall performance is good and camera is best in class.Design is elegant.Resale value for one plus is good compared to other android smartphones.If you are not a gamer and need mobile for photography and professional use blindly go for this.
67,Me,OnePlus nailed it this time,5.0,29,7,2021,1,15,"OnePlus has done a great work with this phone. It is more robust as well as good looking than the previous Nord.Yes, the software is a bit different. Someone even pointed out that the apps are asking for unnecessary permissions, but personally I don't feel that is a security flaw (MI and IQOO does that too)About the product:1. The Grey Sierra version has frosted gorilla glass on the back that resists fingerprints.2. The screen is bright enough to be visible in bright sunlight (no need for those 1200 nits bright panels)3. Plastic body but has a premium look beware of scratches. Even if the gorilla glass is resistant the body isn't.4. The camera OIS works like a charm when taking night mode photos, slowmo videos, normal videos and zoom shots.5. Camera quality is better than the previous Nord but not as good as flagship phones. This camera can definitely give you Instagram ready shots (with a bit practice)6. The best part is the charging speed. Gets the battery from 10-90 in 20mins. Plug in when you go for a shower and it's fully charged when you come back. The battery will definitely last for more than a day with normal use. If you game for 3 hours a day then you would need to charge it at least twice but the charging speed definitely solves this problem.Summing up: I was sceptical while buying this phone because people usually would complain about how bad their OnePlus phones are on Instagram comments as well as reviews on Amazon but in the end this phone is definitely worth it. It also has more than five 5G bands making it future ready.I have added some sample shots. If you liked the review then vote this as helpful."
68,jagadesh,Satisfied,4.0,28,7,2021,1,13,"Based on first impression1. This is handy actually and weight distribution is good.2.Camera seems to be good, took few indoor shots .( will update after a week)3.Amoled display, so good in dark mode4.Battery backup is so far good and no heating issue.5.Faster and smoother.cons:1.hd content streaming in amazon is not there ( issue resolved after update)2. while watching 8k videos in 4k , video is freezing (not the display)3.Unable to clone the apps( issue resolved after update)4.seperately need to buy 3.5 jack adapter5.Under the screen protector there is dust that forces me to remove the protector.Worth buying and its big upgrade from previous mobile for me.Will update the comments in a week ."
