,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
86,Jenil S.,Overall good experience,4.0,5,9,2021,1,4,"It's a avarage phone, design was good processor is a good in this range if you buy in 19k then it's ok,  camera is also goodNo earphone in box"
87,Paresh Variya,Manufacturing Defect for WiFi,1.0,25,10,2021,1,1,This M32 model has manufacturing defect of WIFI tethering. It stop sharing/exchanging data after few minutes. Amazon is not taking responsibility for this other than giving replacement of 1 time only. So be careful. Battery life is also not good as it drains fast. Charging speed is not up to satisfactory mark compare to other brands. Overall product (M32) is not worth and waste of money.
88,Sathya,Worst Camera Ever from Samsung,1.0,3,10,2021,1,4,Dont Buy. Camera is too worse.It doesn't seem like a Samsung phone.Waste of Money.
89,Amazon Customer,Don't buy,2.0,21,10,2021,1,5,Waste of money.camera quality not good.display quality not amoled.
90,Rahul Mishra,Best phone in this range.. must buy indeed.. Forget all review in negative..It is a best buys guys,5.0,14,12,2021,1,1,"This is an awesome phone in the range quoted on Amazon.. I bought the same in Amazon festival sale with exchange and my deal came out to be an awesome one. Camera quality 10/!0 , battery usage 10/10, Speaker sound 10/10, fingerprint sensor 10/10, storage capacity is awesome, Screen pixels and aspect ratio is superb.. trust me guys this is a best 5G phone available in minimal range.Go For It guys..!!!  कमी हर फ़ोन में होती है, लेकिन इसमें खूबियां बहुत हैं।"
91,Hrishikesh Karale,Compromise for 5G,3.0,9,1,2022,1,1,"This phone (5G version) is a very big compromise you make in order to get a 5G phone instead of the regular 4G M32.Its downgraded in every aspect that matters (battery - 5000 instead of 6000, screen - 720 IPS instead of 1080+ sAMOLED, cameras - lower resolution etc).Samsung software is crap and buggy. Touch doesn't always work the way it should.The only upside is a slightly better chip and 5G 12 band compatibility.The only reason I got this phone was because it was 5G with 12 bands and i got the 8GB RAM version for 19k with 6 month accidental screen replacement guarantee."
92,Mandeep,Cheap make in India; Chinese parts,3.0,24,10,2021,1,1,"I ordered two phones and both of them had issues. For the 32 5G microphone is not working when put on speaker and for M32 speaker volume is too low that person could hardly hear.Though these phones are made in India and I don't know if Samsung has imported  speaker and microphone from China to make in India cheap phones.Secondly, all android phones can copy apps from previous phones from your email IDs but Samsung phones are not designed allows you do that....it's a sorry phone"
93,Shailesh,Pathetic Amazon service and customer care support.,1.0,7,11,2021,1,1,"Charging not working in just 5 days, when contacted Amazon services regarding replacement no help provided.Plz dont buy from Amazon as they dont provide any after sale service. Also had taken Amazon Home service which is of no use....no body look into it."
94,surendra kumar sahu,Overall good phone 🤟,4.0,8,9,2021,1,3,"Camera 📷 5/5 , Performance 5/5,connectivity 5/5,Build Quality 4/5,Display 2.5/5.....overlall mobile is good the only problem is Display...😇"
95,Amazon Customer,One week experience on this model - feel ok.,3.0,22,2,2022,1,1,"USB charging connecting wire is different from other android phone. Ok.Good to buy for this budget with 5G. Phone thickness is found. Not slim model.Charger is 2A. If it is 3.1A means it can be good for fast charging. Wire length for charger can be increased.For past 1 week of experience, I feel ok , for the price payed. Fingerprint reader is very small. On using with left hand and feel uncomfortable, and it is very small too/based on thickness (with my experience). is the Sliding of the Photos/videos using fingerprint ? I am using and day by day learn many options. Thanks"
96,Amazon Customer,"cheater samsung, in m32 samoled but in this not even ips, worst tft screen like 5k phones",1.0,13,10,2021,1,1,"cheater samsung, in m32 samoled but in this not even ips, worst tft screen like 5k phonesm32 5g is cheating fraud by samsung, so i checked m32 and thought to pay 3k more and get 5g insteadlater checking found that this crap m32 5g phone does not have amoled screen, not even ips, its tft like 5k phones that too at 17kworst dont buy"
97,Ashish kumar Rai,Regret of buying M32 5G. Worst buy ever...,1.0,13,10,2021,1,1,"I had very good experience with M30s. So I bought this phone without bothering much. Now I can't believe, new phone getting hanged with very few applications installed. Old Samsung patent of getting hanged continues. Ready to capture pic then touch not responding... Plus, I am facing some weird issue and probably no body will believe..Kids voice over what's app call is not clear and at the same time  Adult voice is clear.. This issue observed my my relative also... For sure Samsung launched this phone to shift his core uses to different brand, at least me for sure ... Thanks to offer such pathetic phone with such heavy price... As per my experience, it does not even deserve single star..."
98,vishnu,Amazing,5.0,20,9,2021,1,5,Good productWith affordable cost
99,RAJA,"Excellent  Phone for this price, Processor- Good Performance",5.0,27,9,2021,1,2,"Appearance- Sky Blue color I like the most, speakers ,Camera is very Good. Photo shows fine details.screen resolution  is also very Good,Decent battery backup lasts for 1.5 days for me.Charging is also Quick.Fingerprint reader in power button with  phone case, is little bit challenging.Phone has a good performance. DEFINITELY A GOOD BET FOR THIS PRICE."
100,Ramalingeshwara Rao,Good,5.0,11,9,2021,1,4,Good
101,Farhan,Nice product,5.0,8,1,2022,1,0,"After read many positive and negative comments I decided to buy this phone and experience the product, at time when I started using the phone til now I am really happy everything means everything is perfect not camera because something missing in camera feature like pictures quality, pixels problem, still and video stability not good, bokeh effects not supreme,  at the end performance is good just without camera features."
102,Deepak Dash,.I really don't know what to do now. No correct Support is available.,2.0,22,10,2021,1,1,I used for 1 week and I found this mobile is getting over heated during a small duration of call.I really don't know what to do now. No correct Support is available.I used for 1 week and I found this mobile is getting over heated during a small duration of call.I really don't know what to do now. No correct Support is available.
103,Siyaram kumar yadav,Value of money,5.0,6,9,2021,1,4,Value of money nice look phone performance  also good 👍👌great  phone this one
104,Vittal Raj,A big let down by Samsung!,1.0,6,12,2021,1,0,"I went for Samsung trusting its robustness and innovative features! But after using for over a month and even comparing to my earlier 5 year old MI Redmi Pro, Samsung M32 is a big BIG letdown on performance clumsy features, Intermittent problems with faulty Internet, Battery runs out fast even after enabling all the batter saver features that samsung offers, these are just to say a few! No innovative feature to talk about! I feel transported back in history with this phone! And not to mention, for the price POOR value delivered!"
